,SA Equity,SA Nominal Bonds,SA ILB,SA Property,SA Cash,Offshore Equity,Offshore Property,Offshore Bonds,,,,,,,,,
30-Jun-22,-0.07479948076,-0.0305928376,-0.009214992993,-0.104660119,0.003951016118,-0.04926892037,-0.05366831964,0.007484143873,,,,,,,,,
31-Jul-22,0.02834711805,0.02443806578,-0.01230911128,0.0905981795,0.004264758306,0.1002259194,0.09949795758,0.04098040276,,,,,,,,,
31-Aug-22,-0.01329976935,0.003149143331,0.02538567359,-0.05948387498,0.004544033915,-0.01214680441,-0.0380342716,-0.009724441227,,,,,,,,,
30-Sep-22,-0.0383818644,-0.02111611875,-0.02245597736,-0.06476286153,0.004609958532,-0.04127294759,-0.07785640389,0.002679727684,,,,,,,,,
31-Oct-22,0.05327022193,0.01068293933,-0.01259574202,0.1046906104,0.005057454144,0.08744813144,0.04380894512,0.007594139114,,,,,,,,,
30-Nov-22,0.09623441556,0.03913625952,0.006398789264,0.05783594482,0.005125223485,0.003084330069,-0.001298730085,-0.01797611993,,,,,,,,,
31-Dec-22,-0.02805511768,0.006242052264,0.02625667743,0.01124862153,0.005584207507,-0.05292474408,-0.04238497736,-0.005569058284,,,,,,,,,
31-Jan-23,0.06962157241,0.0293740127,-0.009806626447,-0.007909225084,0.005823378411,0.0949242267,0.1132288905,0.05614096794,,,,,,,,,
28-Feb-23,-0.0231743696,-0.008678752516,0.004526189673,-0.001365928137,0.005422886391,0.02780848378,0.006057863373,0.0194101043,,,,,,,,,
31-Mar-23,-0.01951789094,0.01322406769,0.01480871942,-0.0392292522,0.006145059574,-0.003431086921,-0.06735488693,-0.0002262341097,,,,,,,,,
30-Apr-23,0.03432272101,-0.01112222381,0.004033090781,0.05753747531,0.0060949392,0.04422561562,0.04536549052,0.03237926552,,,,,,,,,
31-May-23,-0.05812319737,-0.04788320302,-0.02316668885,-0.05414637359,0.006481339775,0.06527153941,0.02785563853,0.05763934584,,,,,,,,,
